Sample_ID	S3P1_G05	S3P1_H05	S3P1_F05	S3P1_A06	S3P1_E06	S3P1_C06	S3P1_B06	S3P1_G06	S3P1_H06	S3P1_F06	S3P1_B07	S3P1_E07	S3P1_C07	S3P1_H07	S3P1_G07	S3P1_F07	S3P1_E08	S3P1_C08	S3P1_D08	S3P1_F08	S3P1_G08	S3P1_A09	S3P1_H08	S3P1_E09	S3P1_D09	S3P1_B09	S3P1_C09	S3P1_H09	S3P1_F09	S3P1_G09	S3P1_A10
LOC100360856_32354	0	0.103375720155579	0	0.198435601671435	0.0599608382244499	0	0.0645899535134604	0.0890671327114605	0	0.176214158942041	0	0	0.145355361472459	0	0	0.0871995701237366	0	0.225968876601151	0.059393531677794	0	0	0	0.183885825677314	0	0.194924823442898	0	0	0.0745905308742602	0.0913061818480473	0	0
NALCN_32735	0	0	0	0.0522257816882681	0	0	0	0.0890671327114605	0	0	0	0.0791048029749236	0	0	0.108481211143133	0	0.0672561105566661	0	0.059393531677794	0	0	0	0	0	0	0	0	0	0	0	0
ID2_8861	6.68175678340981	5.45245393746812	6.28499365438145	6.20348584407063	6.9470775177678	6.91487401110686	6.18576849811774	7.47602864078907	5.74020035078429	6.51445041012572	7.02000937769442	6.75606903403338	7.07441816162055	6.51076785846613	6.69289582158783	6.92924521917881	6.44128075819609	7.71589365840072	7.40325604130284	7.52288631890685	6.53714994672146	6.20067851608058	7.25120615004003	7.0756655019147	6.52119703765849	6.77113793366843	6.65695539614696	7.41076516737456	7.47088286109027	7.2562404944614	7.0041424417732
LOC501110_33182	3.7737227724946	3.74474915690019	3.83118693466345	3.62689629602342	3.57880175496538	3.93664322393295	3.74998940293805	4.17017655589968	3.55361818962145	3.35998003110743	3.56646067765865	3.91017886837919	3.89592293306907	3.93792779682886	4.08822642103819	4.0456374093876	4.29363686741329	4.23622058857128	3.89424714898753	3.99990403078065	4.18191233010349	4.17312777335986	4.23327888129865	4.05240796109472	4.06767587217722	3.99170986651594	3.97609185307711	4.65817632656082	4.51233104655274	5.02431831497937	4.22788823883712
FGF9_32781	0.0849587940384604	0.0526135801536668	0.0590022761978436	0	0	0	0	0.0890671327114605	0.0509219889395351	0.176214158942041	0	0.154096726722574	0.0745075243731736	0	0.108481211143133	0	0.131516010075344	0	0	0.0734927283475872	0.105076572288869	0	0	0	0.0679436110948202	0.0962888638528266	0	0	0	0	0
TUBB4B_34097	0.789010841858644	0.494224252481279	0.842501309856551	0.73425693172346	0.886549579581482	0.718683151337826	0.937911732022859	1.01357994780891	0.687736791716041	0.933122776499254	1.50413430863869	1.12671492997965	0.885983792781114	1.04098965627895	1.357188067975	1.28276058086964	1.06874537266961	1.33688998887457	1.55251034926801	1.44605307370021	1.09306800850041	0.738322930347531	0.626446102479633	1.34869492870755	1.14113035781135	1.85708945285315	1.24719316611106	1.3441474396481	1.24611602868981	1.1165611551602	1.07629875354902
C2_32411	4.04686699403873	3.61080820856131	4.03229366467865	3.83871704657976	3.91949982718669	3.78722047907786	3.73021530893295	3.79986234791363	3.5087873369158	3.66095585344592	4.26683579997733	4.0144869743007	4.32009077818488	3.67018026325079	4.04792605025602	3.95000374617669	3.92800898171432	4.149282962674	4.00413203658799	4.01863240305676	4.10798634201985	3.6606536495647	3.50801083698489	4.24830273725142	3.98661328718721	4.07086871409479	4.30713443684302	4.08505878575435	4.46189758940261	4.5237433550644	4.24673270678289
LDLR_32688	0.313396542111963	0.103375720155579	0.460171823472074	0.151326404452511	0.327255964603786	0.621117429559808	0.185692756089178	0.252229743483307	0.238338981363724	0.429149744339968	0.426910963302961	0.0791048029749236	0.398360379456801	0.469464957756436	0.108481211143133	0.0871995701237366	0.515509551962852	0.117404102654452	0.324425578029116	0.210118629998141	0.105076572288869	0.308775020228364	0.183885825677314	0.16831509159147	0.311628105623004	0.0962888638528266	0.169784095077529	0.213112490313329	0.407811046464813	0.13403417222632	0.244606904511648
KNG1L1_32433	5.97431352503583	4.91084145233385	5.14559349240733	5.11197103605995	3.86591766271153	4.82170751841649	3.33141242012711	3.11134188393353	3.95219178100372	4.01792608539049	3.1194439214715	3.89386121972685	3.69213064973759	2.3190925000708	4.33705452582805	4.71678722632288	3.79048494511554	2.38930820957078	4.16149327685218	1.13881794146653	2.96340619163146	1.91395366035962	1.53761965577149	2.29218605558744	2.16090350846825	2.24094951958941	1.16922033195643	0.398758236035427	1.56561093482642	0.907830055361934	2.53705190338724
BGN_32910	3.60418642434893	3.52961581562716	3.4782020732085	3.68180204915347	3.68733954671403	2.99907245313818	2.95913468095662	3.97950069230845	3.35010781312102	3.29780993990649	3.70623445157662	3.41115011435962	3.96610008495021	3.58026399621237	3.87442513478509	3.30885246434795	3.34520390256735	3.57220893170613	3.42631979013353	3.53066286023818	3.74313166284329	3.39865421123648	3.13649604578418	3.33560903641785	3.21631496741654	3.46046763951973	3.16879736499521	2.82825436012098	2.9133063873808	3.00176098550178	3.00382825551272
ADM_33168	0.886904585877043	0.494224252481279	0.273486484143969	0.668857731659209	0.633837597484785	0.516471909460373	0.401099190158016	0.870162033773128	0.655194213243139	1.0584026900738	1.02365000588178	1.12671492997965	0.710188875394711	0.61241792604376	0.76793792633453	1.20691114824618	0.738213964668897	0.852335737249708	0.880138975803952	0.702332357511007	0.462321848584324	0.308775020228364	0.397465488350815	0.801135345871068	0.863752608389047	0.697044398596347	0.459085732989809	0.398758236035427	0.606607282492948	0.36968846335685	0.387307223802831
SLC38A3_9873	5.81866924759676	4.98547214419072	5.67036185524016	5.53309814160901	5.53630429520716	5.49401894015673	5.42276146260486	5.78142472206546	5.23439712880448	5.38519936880892	5.93420557213038	5.79007647458321	5.54331993346958	5.03462222508536	5.74718760692318	5.72011659517639	5.11652303671002	5.20242022561017	5.40732701437965	5.42335637848059	5.15696797147034	4.61374988741726	4.83085115532449	5.27122297064053	4.90598256530436	5.32179493478668	5.36508432967304	4.90809112471111	5.02487168890269	5.32338915884816	5.10615371129465
KCNK2_32939	0.241196274545049	0.245751839679001	0.115686031597597	0.102626844868751	0.0599608382244499	0.075610123003357	0	0.0890671327114605	0.0509219889395351	0.23047345678713	0	0.154096726722574	0.0745075243731736	0.0677412501435912	0.303667430913196	0.169427671197128	0.308722608317948	0	0.059393531677794	0	0.105076572288869	0	0.240317363814445	0.245639208986175	0.132830824468992	0.351718842907662	0	0	0.258220794778813	0.13403417222632	0.167589073683037
HIST2H3C2_32796	3.42839017861018	2.88527019306183	2.92518700424965	2.86861449275055	3.07494313372093	2.72156659385342	2.88058461970918	3.450804553283	2.58347521156216	3.27862420523629	3.10026192914774	3.34066230781591	3.0829094569706	3.07098528537316	3.31913501163343	3.37965216810396	3.21037703460381	3.73721807746686	3.81029555819101	3.30515149734785	3.15912939508096	3.55329887127587	3.18042408018925	3.49452576503291	3.84855565710826	3.19288247126052	3.74701864641123	3.43516057909165	3.49281214640428	3.94569886098855	3.33846941592282
SGCB_9821	0.16519147994431	0.152412304862433	0	0.244055031757949	0.117528727238864	0	0	0.252229743483307	0.100107722814622	0.061160945405698	0.0805103222531584	0.420265896711575	0.145355361472459	0.253744790351417	0.108481211143133	0.0871995701237366	0	0.225968876601151	0.171313025801779	0.334917752289768	0.462321848584324	0.415885984032116	0.446261491508061	0.0866107598262379	0.520038521998954	0.870455608116981	0.459085732989809	0.339491519958858	0.667218606431116	0.663706742307606	0.636274018267002
CDC6_32573	0.241196274545049	0.0526135801536668	0.415716034880715	0.198435601671435	0.277612654285536	0.215889541483189	0	0.252229743483307	0.147671708090701	0.282765831749767	0.229189218829004	0.0791048029749236	0.212886257469417	0.253744790351417	0.303667430913196	0.169427671197128	0.252038244830987	0.277333800283864	0.171313025801779	0.273867226007954	0	0.252081854721424	0.125156774637864	0	0.132830824468992	0.351718842907662	0.321674453521157	0.277685401713298	0	0.13403417222632	0.387307223802831
TRPC3_10090	0	0	0	0	0	0	0	0	0.0509219889395351	0.061160945405698	0.0805103222531584	0	0	0.0677412501435912	0	0	0.0672561105566661	0	0	0	0	0	0	0.0866107598262379	0	0	0.0873882454774224	0.145513414741733	0.177176070519461	0.256667541263681	0
DPYS_8494	6.13111267209468	5.59341054197563	6.0406754351682	5.94061412194595	5.85781964419253	6.04200430236139	5.99388028431196	6.09406821320983	5.76042086463949	5.82612909982259	6.17783116840821	6.05879595114963	6.20601984068867	5.85599442654499	6.10564752361931	6.13768846257493	5.86577650894507	6.31147814132514	6.10590059070903	5.87648049221848	5.69616474785291	5.67170285873068	5.39726609451364	6.00665090833266	5.7508950290695	5.91875002283126	5.78665687835738	4.70000985629713	5.59010333284015	5.36146894951472	5.77038701800817
CYP2D3_8420	8.11748348262354	8.20683176167878	7.90230956239017	8.4315681996946	8.27922134703399	8.4422690671624	8.60483174796357	8.64970353507761	8.63254748038304	8.21531963647328	8.55127942346388	8.4560641951547	8.39059297763167	8.69953282197201	8.66418515272635	8.74162268251882	9.12316599489445	8.79779645408224	8.48340721743538	9.09463302639121	9.42005084902338	9.42424852786743	9.51129986769645	9.13791473220687	9.44367727935797	9.38476769402772	9.31473196094152	9.08981230062089	9.15348495146123	9.29413904605883	9.33504858487147
C4B_32606	0.0849587940384604	0.152412304862433	0.222780195042635	0.198435601671435	0.2262000492386	0.147454157095634	0.185692756089178	0.0890671327114605	0.100107722814622	0.23047345678713	0.229189218829004	0.225382396770072	0.277396955147865	0.132443877461496	0	0.0871995701237366	0.0672561105566661	0.225968876601151	0	0.0734927283475872	0.105076572288869	0.0672685029351215	0.0639351630295719	0	0	0.0962888638528266	0.321674453521157	0.277685401713298	0.0913061818480473	0	0.0862266447668511
PLAU_33051	3.33608582483248	2.69150947823903	2.83522188751825	3.14598635794405	3.32756949401109	2.98933007717886	3.35096673682472	3.1737595786059	2.5748017246134	3.02597158994849	3.0710020889507	3.34066230781591	2.91057676811651	2.69610318081733	3.20159179037653	2.95029328002124	2.28258524620375	2.30519033871655	2.533849812623	2.38767936422014	2.6869948657447	2.05319924659372	2.04495547518711	2.90624193951693	2.63411053439909	2.10867856874079	2.3027691276686	2.44816549655782	2.29867487105973	2.57658366948793	2.17332839653808
MEP1B_32655	0	0	0	0	0.0599608382244499	0	0.0645899535134604	0.172953833628914	0	0	0.0805103222531584	0	0	0.0677412501435912	0	0	0.0672561105566661	0	0	0	0	0	0	0	0	0.0962888638528266	0	0	0	0	0
APPBP2_8068	3.71495864617369	3.30406752550121	3.49432444532519	3.72668243405771	3.55295225094829	3.82605190673499	3.52172598016057	3.7323406708925	3.51786564768882	3.71904086424803	3.74380283968332	3.44140554560278	3.45474002842086	3.5089469017197	3.62333301302552	3.7101053496006	3.62735713507806	3.79563655967337	3.54015009145711	3.99518370167403	3.91193833418303	3.90086511468013	3.92438563241886	4.16616164813875	3.92840289278857	4.07678168441462	4.26558381923006	4.54468003497436	4.51645532237301	4.57178331262782	4.18944438964677
ARFIP2_8077	1.1461005400604	1.17812920784242	0.773714705801127	1.24119599565119	1.33785303745148	0.896004895241824	1.30170771307651	1.10183764267487	1.0550584506138	1.08809368759744	1.17799691583068	1.36633402341055	1.28157431284006	0.700411575002833	1.357188067975	1.08509166976513	0.818485485255204	1.15660866039115	1.28032650262229	1.33088642543513	0.93101559267354	0.966889699013686	0.626446102479633	1.34869492870755	1.2620864961686	1.29244035208595	1.35677856845839	1.18490907899191	1.03234660183338	1.65162553304125	1.57088986211869
CEBPB_32843	3.81782874785189	2.99687964436599	3.70756078982926	3.44840452770085	2.49202839811294	2.20321441597746	2.22126241700047	2.23068436593629	2.19933457652846	2.41427023992091	3.09057443639234	2.95670410239797	2.72643050724028	2.21836606933388	2.93317188715755	2.84163233366086	2.21003966774926	2.72149521859756	2.7920006804062	3.01925882718665	2.96340619163146	2.43062291495753	2.63482764240539	2.95310117173582	2.78304243639035	2.99476461333695	3.16879736499521	2.94220031172245	2.88806303908274	3.34364167527136	3.23845455052999
CYP2A1_32717	3.37033822847722	2.40829996856288	3.08985624963751	3.0971031116147	2.89733617682018	3.45341503203953	2.94204498206138	3.49221584460834	3.4812045305712	2.93903215811295	3.92914874186504	3.49287219866726	3.30030745640949	3.54504608351153	3.46909880444248	4.12505735945241	3.88671481791052	3.73721807746686	3.91046676775353	4.25811196575483	4.65832708802755	4.54166510581564	4.32093212996918	4.76076703973629	4.85641170333023	5.14453455186519	4.78013721291706	4.36688037168806	4.56106084897032	4.98494236458095	5.08536660188872
CDCA3_8260	0.683987852901862	0.416060310272841	0.460171823472074	0.151326404452511	0.277612654285536	0.147454157095634	0.450275653375201	0.594029987340472	0.100107722814622	0.759479396893928	0.156764211775286	0.969498750280238	0.756186250943142	0.566323065395287	0.392175325109866	0.698717459471419	0.653211623481549	0.593293812993162	1.06537817417952	1.20572249345113	1.09306800850041	1.81956540522788	0.896038752260736	0.900116868384316	2.26588656579612	0.271497442682896	0.459085732989809	0.145513414741733	0.543337421025601	0.256667541263681	0.31772069791094
SAPCD2_9777	0	0	0	0	0	0.075610123003357	0	0.0890671327114605	0	0	0	0.0791048029749236	0.0745075243731736	0	0	0	0	0	0.059393531677794	0.0734927283475872	0	0.13153971501225	0.0639351630295719	0	0.311628105623004	0.0962888638528266	0	0	0	0	0
HBEGF_32498	0.0849587940384604	0	0.0590022761978436	0	0	0	0.0645899535134604	0	0	0	0.0805103222531584	0.0791048029749236	0	0	0	0	0	0.117404102654452	0.059393531677794	0	0	0	0.0639351630295719	0	0.132830824468992	0.0962888638528266	0	0	0.258220794778813	0	0.0862266447668511
RB1_9662	3.65369891737085	3.74474915690019	4.01749495225504	3.77020866796867	3.90322395037507	4.13524207960902	4.17622682293214	4.37444638268496	4.13440414140221	4.09306542802629	4.05901058017155	3.89932096845257	4.75048566274899	4.35883513555198	4.13386341000063	4.23416039803816	4.30413039489315	4.46111869351745	3.94630762567596	4.47025998058293	4.36231782369902	4.83254150304762	4.530620335196	4.25299195866057	4.69120330240657	4.31552884170515	4.20337132817232	4.88236688528985	4.81989255988644	4.64658944730416	4.68009858787763
C1QC_8170	5.55764472369513	4.82270197194686	4.83550716418821	4.79890717405533	4.83286351023612	5.06836960684083	4.96439199278233	5.22351977693635	4.28024524131318	4.85241865388517	5.48140599863837	5.0862734467752	5.10839745938698	4.7398399662284	4.54921325361722	5.00128212558331	4.44670866375694	4.73586428645001	4.83855614237739	4.7920964422165	4.87439385177615	4.24751942640427	4.18377811372101	4.96032554216894	4.33572324515961	4.1059883886879	4.92061415434873	4.99947119124743	4.73395274694299	4.40279661846337	4.74780560649092
GAD1_32823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRC_9938	0.0849587940384604	0.0526135801536668	0.115686031597597	0.0522257816882681	0	0.147454157095634	0	0.252229743483307	0.100107722814622	0.061160945405698	0.0805103222531584	0.225382396770072	0.277396955147865	0.132443877461496	0.108481211143133	0.0871995701237366	0	0.0598959905521768	0.116438299578217	0	0.105076572288869	0.0672685029351215	0.0639351630295719	0.0866107598262379	0	0	0	0.0745905308742602	0	0.13403417222632	0.0862266447668511
GAMT_8681	7.84499570942622	7.08994728055677	7.61187708977575	7.72544958958063	7.61720770212373	7.93195389375269	7.68964326471407	7.97748088996074	7.36259679027382	7.65681938265072	8.08840250958283	7.92292212625075	7.93080821452272	7.47113346229292	7.994554257155	8.23184595701397	7.87023718250219	8.11089653305944	8.09964066524086	7.98211651991136	7.95406699152076	7.70447481450026	7.64820871076825	8.42920833695556	8.08056638672738	8.10984014755891	8.13668758745421	7.61980228317466	8.11597642829948	7.8521036629003	7.88769581302399
TICAM1_10015	0.789010841858644	0.738601743874771	0.585867143957224	0.528431581733835	0.951307433957601	0.853675567095479	0.714599200343982	0.531843224033802	0.404184555235112	0.38198637089292	1.102886580158	0.745321959138026	0.562683223522395	0.566323065395287	0.953907516571485	0.642244217262469	0.77890794116889	0.746957410987417	1.22951664818375	1.23804612690917	0.98708009732644	0.653310691318917	0.294624401864467	0.748975695715439	0.419593393510773	0.757194093252249	1.49103564777849	0.710829863855435	0.937103174842402	0.980814486926671	0.848533494239827
SLC35A1_9868	5.38620607385978	5.39120893880216	5.22985469413341	5.32993487508989	5.31271614787986	5.42342161881242	5.31902217680946	5.45057568036634	5.44298796287739	5.39116652414432	5.18856940160915	5.36606777504639	5.35064379087963	5.46816087964627	5.39227134517945	5.35757077151101	5.51762392208428	5.35216428246177	5.35050309370359	5.50697622905326	5.62727108435472	5.69448729788851	5.74194980140214	5.73223248512405	5.70094877117358	5.52142862307673	5.54950520863441	6.09568987670138	5.91152028246021	6.1378355489338	5.86031482757086
PAQR9_9424	8.67332355309467	8.85467007557333	8.18468333939214	8.59246041766482	8.48597268986954	8.84201770503696	8.26101359757896	8.59942629683424	8.76545096733717	8.92022410178418	8.11253635760445	9.02529324790757	8.51808073412021	8.79927088752152	8.79066909852651	8.60586213234144	9.00646341911009	8.68389399004696	8.589368621275	8.35478081989417	8.60961814967874	8.77377178829563	8.8625118073281	8.80286157824114	8.77489078472765	8.32663534727836	8.09083241324212	8.26188867914642	8.45450372317289	8.11935964243579	8.26834993455986
ECD_8515	1.52625957857754	1.17812920784242	1.11693828236689	1.58044523389648	1.49815431137954	1.84105404440608	0.830571934711788	0.819002685924124	1.02989500226334	1.42701293738305	1.35026193216488	1.59886300642895	1.28157431284006	0.861769797911586	0.953907516571485	1.66935085207255	1.00156029441689	1.07186960632851	2.33189219105671	1.6278141232832	1.41258234918343	0.779021442815238	1.39576058859525	1.69037934036629	1.20287568236912	1.93727681149438	1.99904861485701	1.45998218313942	0.781298451747256	2.13996958407196	1.79227182271435
HTR2C_32686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SGK3_33138	2.45645162115047	1.75578264907027	2.11756400038241	2.13469043879116	2.23022125762817	2.20321441597746	2.17812498477918	2.2693115041426	1.96719312368005	2.24007859884522	2.56942117853767	2.09390388342813	2.64319837322981	1.97546274826517	2.42577892107858	2.61096042036016	2.36508305700211	2.71219288562544	2.69233610358192	2.56377886855943	2.73689936017035	2.19529493761419	2.18091912410807	2.6601638225854	2.33645659995609	2.49168405925523	2.613648394356	2.50321279578941	2.80956945617414	2.91130450244164	2.28693084048773
TLK2_10027	1.18510941038964	1.1299736078058	0.970954249390341	1.2185213449582	1.15748773638223	0.765098328006305	1.06963609001891	0.967340184733063	0.97821184937912	0.900025942496431	1.102886580158	1.08898770490193	0.800762294011671	0.93614997088746	1.31252634405766	1.20691114824618	1.39097113558851	1.01247899563951	1.35333588273016	1.10416500258291	1.32827897507536	0.653310691318917	1.58196692133584	1.03691480100893	1.10923758177748	1.29244035208595	1.20873345624402	1.43188369115904	1.50047559030701	1.69565197115289	1.2357143992824
F5_33079	5.55019359762274	5.18277737988821	5.75754955170985	5.63293031815753	5.34169106363085	5.7316882375976	5.35819986838419	5.51628512377417	5.46662306504818	5.38818603158092	5.59881738617005	5.34821344997968	5.72053806759125	4.77319553405921	5.43195882012529	5.61582893203292	5.35555906154662	5.44774288961982	5.5921297641916	4.90209231517521	5.13231834846714	4.85413013479999	4.68090592604647	5.04927821120121	4.7774399295544	4.53327831005895	4.35634526302423	4.33688920432202	5.10921355444366	4.43562066712158	3.88113239219356
GSTP1_8762	1.22309123351555	1.00204489737108	0.842501309856551	1.07443742484327	0.747601730160785	0.461157846071657	0.971987404794862	1.60304083964163	1.24197215918306	1.02808778225431	1.56136433262794	1.39753381480081	1.51351769932842	0.899439178130589	1.63621971241863	1.24533427844581	1.30998245303331	0.981840956826056	0.880138975803952	0.792151861944167	1.09306800850041	0.696442899093565	0.708746717481097	0.900116868384316	0.613943229440602	0.870455608116981	0.699951906696913	1.21819391249086	1.07770968893206	1.3548622155171	0.943995977712885
SEZ6_9819	4.1291861874125	3.33094177649431	3.90942216855391	3.96668451122763	3.68733954671403	3.86918742134448	4.0342733135077	4.14961789365669	3.87657492944915	3.80647802090244	4.47848220813715	4.1625893747556	4.35413893919077	3.71839939876475	4.47516335914191	4.17069203784788	3.58208434856673	3.84328458788801	3.44870548892419	2.94287493255623	3.64198803698109	2.21025292111898	2.46762175105028	2.3975875309066	2.51745394755426	2.65867789572277	1.55375220581175	0.277685401713298	1.53341082576435	0.830955759995798	1.6004928973012
IKBKB_8889	1.98994367086229	1.43751371261858	1.64570106061681	1.68338270648349	1.91013210547325	1.50050862241176	1.56991364400806	1.63297149323827	1.30626025349426	1.30589420705304	2.01498944433297	2.01562868944991	1.64157421696139	1.2882017565002	1.9595584725476	1.52064039063471	1.58704251850669	1.56069929308633	1.88353022552424	1.72224234586366	2.06114090572122	1.6099617494099	1.42039372885279	1.94341205666056	1.31896269321111	1.48260069474322	1.97633357379209	1.25072810764315	1.43225986849522	1.85943851575152	1.68582307323728
RT1-A2_9758	3.12159497018521	2.58836905451949	1.92482955076565	0.244055031757949	2.17705972517716	1.65638839855386	1.81488726326826	2.12933409533077	1.69039844030536	0.061160945405698	2.81273651695663	0.358184460759789	0	1.63936059957295	1.86993109570914	2.99607887547132	1.33748694953883	0	2.2703837101125	2.43026717916387	2.08702603401775	2.25421827755224	2.39490738258703	0	1.74968601718566	1.71266641828884	2.24692603801486	2.00882401061033	0.0913061818480473	2.45377166256972	0.244606904511648
SORL1_32956	0.838787874342536	0.831864442211187	0.701483486925104	0.996613376587696	0.853046954965958	0.853675567095479	0.937911732022859	1.01357994780891	0.951658959470661	0.759479396893928	1.02365000588178	1.16348065874816	1.40220221322605	1.20038575809622	1.06577740559573	1.66935085207255	1.58704251850669	1.68001445925332	1.76365585328826	1.83219893460911	1.60401903392483	1.46782768422567	1.12309744782377	1.94341205666056	1.61989406861762	1.77218148325791	1.58411685602606	1.3441474396481	1.50047559030701	2.13996958407196	1.89140311372272
SYPL1_9979	6.33239591280169	6.14849862879822	6.0507039731826	6.27252994319592	6.08584696970494	6.2149910896972	6.18758225095371	6.49127571944173	6.23382258786278	6.0463029045104	6.21731551386783	6.13713596234576	6.32238377555706	6.35680287913864	6.35034959151961	6.22559808346838	6.27875980271362	6.35695477439705	6.09085665392691	6.2869757940861	6.28376255817	6.40056698630296	6.4512564243328	6.34097547242294	6.19732439126707	6.23126910456972	6.40282347016103	6.77074507439031	6.49056928573499	6.82465395625275	6.53748609637857
RGD1565356_32319	0.447785131445176	0.333417706706198	0.585867143957224	0.701927878574828	0.593831383877995	0.670724897900924	0.543868620694243	0.710897158233937	0.193717484311467	0.282765831749767	0.298151542833097	0.293310966160271	0.509961498361773	0.518706703393023	0.392175325109866	0.698717459471419	0.131516010075344	0.593293812993162	0.462836206604175	0.44977549831398	0.294728867125047	0.308775020228364	0.346961116774131	0.638633549379685	0.419593393510773	0.186551303341717	0.523175962360559	0.801464593668381	0.407811046464813	0.36968846335685	0.517154514767759
CHAC1_8301	0.16519147994431	0.199836801218235	0.273486484143969	0.151326404452511	0.0599608382244499	0.147454157095634	0.350187137939383	0.172953833628914	0.0509219889395351	0.176214158942041	0	0	0	0	0	0.169427671197128	0	0.172707454722057	0.059393531677794	0	0	0.13153971501225	0	0.16831509159147	0.132830824468992	0.0962888638528266	0	0.0745905308742602	0.258220794778813	0.13403417222632	0
AKAP8_8008	3.05996971911232	2.52461272400657	2.56703880139327	2.83173890696044	2.68526636212402	2.98933007717886	2.78797740134453	2.66659802392875	2.5748017246134	2.68102687913383	3.26435636131466	2.74256645518803	2.8268383212944	2.57329500209148	2.96237567172262	2.96187662221233	2.89578423944107	3.04418320777259	3.24634441928305	3.50432773101755	2.78513516147779	2.76031966928534	2.94604619958808	3.33560903641785	2.92720357871021	3.36704977251841	3.51454215028568	3.6877228379195	3.55828664896739	3.96381528624801	3.52755642724562
UROC1_33128	5.78732163845648	4.80747396328099	5.67743994736413	5.47927427919272	5.50563768701186	5.78615847063264	5.85812122980252	5.94396214320113	5.61993431419627	5.63444208208491	6.29950413824648	5.99520567567165	5.72198747731506	5.49916107121104	6.06078322839881	6.02763217086081	6.02332332477596	5.65127810327782	6.06119815095595	6.2733940520522	6.23104827255212	5.55644522460636	5.79118230775148	6.20722885243826	6.35691682269713	6.41402451318971	6.36397559221309	5.24934496502354	6.19237249541004	6.23427330187925	6.11356895791269
TBXA2R_9988	1.06476839675782	0.245751839679001	0.625444391621988	0.969710301181386	0.466692027573552	0.81006663860119	0.497830969258334	0.967340184733063	0.517145610150294	0.722094070892635	0.939807349276093	0.695981317850792	0.885983792781114	0.418482930000001	1.01092652056735	0.855973474534502	0.818485485255204	0.710048511202676	0.91271134510031	0.747940996234346	0.748429693385245	0.8571280794906	0.748200852136503	0.992741215949562	0.613943229440602	0.757194093252249	0.80681135023025	0.455686011452144	0.887014829947273	0.663706742307606	0.692337649156807
KNG1L1_34113	10.2361842310273	9.34656688066712	9.75250869129769	9.87909178204885	9.74015803231122	9.62240070649397	9.41440234421371	9.57437403076806	9.35386993330299	8.95815144759706	9.27552671594271	9.14100162132443	9.36277210381841	8.72712749722088	8.87251199286696	9.3807128957134	9.00980625647574	8.67643941032802	8.56987521676747	7.56490402556228	8.23730759242356	8.27016649303263	8.01788942627222	7.55395398154431	7.51978085417945	7.35473577503312	6.66940005458189	6.12779178025601	8.22992902476034	7.55178631502608	6.63904590151983
ASS1_33159	7.74533731187203	6.74751191709424	7.76867646171605	7.59344205900006	6.85540845585713	7.76248914234686	7.5633221287817	7.43573609086617	7.16692665271512	7.00064008049697	7.88241601795594	7.51342956336923	7.14094251863421	6.33377114668519	7.33312122286824	7.58846525145757	6.32500805336001	6.70232993142708	7.05628915268368	7.16401688158481	6.74653415897105	6.09986837546836	5.76617559099058	6.29055240033736	6.37127432050459	6.99684908128814	7.41077931378498	5.74659966906398	6.2077572050433	6.55273771428816	7.07571011341488
NSG1_32675	0.0849587940384604	0.0526135801536668	0.0590022761978436	0.0522257816882681	0.117528727238864	0.075610123003357	0.185692756089178	0.327375422793797	0.0509219889395351	0.119834167991625	0.36396723645025	0.154096726722574	0.0745075243731736	0.132443877461496	0.303667430913196	0.0871995701237366	0.0672561105566661	0.117404102654452	0	0	0	0.13153971501225	0	0.16831509159147	0.254456196207255	0.351718842907662	0.169784095077529	0	0.258220794778813	0.13403417222632	0.0862266447668511
ATF6B_32767	0.789010841858644	0.531773458057512	0.585867143957224	0.564840192014166	0.886549579581482	0.461157846071657	0.792940768642716	0.531843224033802	0.655194213243139	0.603748316829928	0.850789868938533	0.839212296893496	0.662676533620379	0.310773356699722	0.832628244444523	0.458210592763235	0.562885722303025	0.509853991899184	1.06537817417952	0.273867226007954	0.539341328580712	0.515591294668324	0.397465488350815	0.748975695715439	0.470689945884653	0.870455608116981	0.80681135023025	0.844732456158272	0.667218606431116	0.907830055361934	0.577943340137331
HSD11B2_32369	0.628462881867426	0.604061331492061	0.939897244854328	0.73425693172346	0.510328651043169	0.853675567095479	0.792940768642716	0.819002685924124	0.868935749534279	0.644285195301632	1.14093049694464	0.695981317850792	0.800762294011671	0.783345400370398	1.26643773052008	0.952029263913834	0.738213964668897	0.782945566046202	0.548243193845094	0.210118629998141	0.682044480257692	0.46659980291241	0.539164977949281	0.16831509159147	0	0.271497442682896	0.169784095077529	0.0745905308742602	0	0.36968846335685	0.244606904511648
CCND2_33278	0.16519147994431	0.0526135801536668	0.170226612220655	0.151326404452511	0.117528727238864	0.215889541483189	0.185692756089178	0.172953833628914	0.0509219889395351	0	0	0	0.145355361472459	0.194368821845883	0.209372717318199	0.169427671197128	0.0672561105566661	0.225968876601151	0.224176778925666	0.143422416008865	0	0	0	0.0866107598262379	0.132830824468992	0.0962888638528266	0.169784095077529	0	0.0913061818480473	0	0.167589073683037
